TransactionID,Date,CustomerID,Amount,Category,PaymentMode,MerchantID,BranchID,Notes,Status,Location,DeviceID,Campaign,TaxAmount,DiscountAmount,is_refund,neg_non_refund,is_outlier
T121913,2025-08-01,C1175,1725.6,Electronics,NetBanking,M263,B42,Discount applied,Completed,Delhi,D7532,Festive Offer,346.19,92.36,False,False,False
T121921,2025-08-01,C2212,4518.45,Groceries,Card,M593,B47,,Completed,Delhi,D9889,No Campaign,383.63,54.14,False,False,False
T121924,2025-08-01,C1601,400.67,Entertainment,Card,M107,B20,Promo applied,Completed,Kolkata,D6557,Festive Offer,419.74,222.56,False,False,False
T121927,2025-08-01,C3203,624.95,Health,NetBanking,M437,B42,Discount applied,Completed,Delhi,D7240,Summer Sale,438.48,130.05,False,False,False
T121928,2025-08-01,C1711,3210.77,Clothing,Cash,M951,B1,Discount applied,Completed,Chennai,D1213,New Launch,75.51,16.58,False,False,False
T121930,2025-08-01,C4837,3632.69,Entertainment,UPI,M444,B26,,Completed,Kolkata,D2137,New Launch,149.97,174.04,False,False,False
T121931,2025-08-01,C2465,2182.52,Electronics,Card,M272,B34,,Completed,Kolkata,D9968,New Launch,299.73,74.11,False,False,False
T121933,2025-08-01,C4271,806.45,Clothing,NetBanking,M225,B5,,Completed,Bangalore,D9246,New Launch,226.02,110.89,False,False,False
T121943,2025-08-01,C1448,1183.86,Entertainment,Card,M578,B30,Promo applied,Completed,Chennai,D6938,No Campaign,43.81,279.79,False,False,False
T121946,2025-08-01,C2978,4449.48,Food,Card,M191,B14,,Completed,Delhi,D6550,New Launch,197.76,167.32,False,False,False
T121951,2025-08-01,C1868,3503.85,Food,Cash,M584,B37,Promo applied,Completed,Kolkata,D3825,New Launch,331.88,269.5,False,False,False
T121955,2025-08-01,C2617,4490.85,Health,NetBanking,M742,B12,Promo applied,Completed,Bangalore,D6086,New Launch,320.83,61.47,False,False,False
T121956,2025-08-01,C2663,1232.39,Groceries,UPI,M753,B22,Discount applied,Completed,Bangalore,D8489,Summer Sale,300.57,299.95,False,False,False
T121957,2025-08-01,C3530,1626.72,Food,NetBanking,M632,B34,Discount applied,Completed,Delhi,D4768,Festive Offer,126.24,94.21,False,False,False
T121961,2025-08-01,C3180,816.37,Health,NetBanking,M787,B30,,Completed,Delhi,D2631,New Launch,159.33,27.06,False,False,False
T121962,2025-08-01,C2672,3809.5,Electronics,NetBanking,M807,B18,Discount applied,Completed,Kolkata,D8152,Festive Offer,233.28,126.11,False,False,False
T121965,2025-08-01,C3258,245.4,Groceries,NetBanking,M977,B18,,Completed,Kolkata,D8561,New Launch,358.21,265.06,False,False,False
T121979,2025-08-01,C1304,2953.26,Electronics,UPI,M708,B16,Promo applied,Completed,Chennai,D9792,New Launch,375.22,257.9,False,False,False
T121980,2025-08-01,C2738,4520.42,Electronics,Cash,M423,B4,Promo applied,Completed,Delhi,D8721,Festive Offer,441.32,18.82,False,False,False
T121981,2025-08-01,C3280,756.38,Groceries,UPI,M373,B13,,Completed,Chennai,D5548,Festive Offer,217.35,132.52,False,False,False
T121982,2025-08-01,C1244,3759.7,Health,UPI,M726,B43,,Completed,Mumbai,D3465,No Campaign,388.15,36.68,False,False,False
T121983,2025-08-01,C2744,2872.56,Entertainment,Card,M268,B46,,Completed,Chennai,D6769,New Launch,360.7,18.62,False,False,False
T121984,2025-08-01,C3807,4700.21,Food,Card,M838,B9,Discount applied,Completed,Chennai,D1969,Festive Offer,491.57,52.5,False,False,False
T121987,2025-08-01,C4454,3199.32,Health,Cash,M554,B6,Discount applied,Completed,Chennai,D5448,New Launch,29.45,168.21,False,False,False
T121990,2025-08-01,C2024,1053.0,Food,Card,M148,B48,,Completed,Kolkata,D4820,New Launch,278.98,33.14,False,False,False
T121991,2025-08-01,C1216,4563.47,Entertainment,Card,M484,B41,,Completed,Chennai,D4664,New Launch,316.25,123.24,False,False,False
T121996,2025-08-01,C3628,1498.41,Entertainment,UPI,M792,B25,,Completed,Bangalore,D1487,New Launch,157.54,20.52,False,False,False
T121997,2025-08-01,C2053,3120.33,Groceries,Cash,M711,B17,Promo applied,Completed,Delhi,D6256,Summer Sale,152.73,289.53,False,False,False
T122001,2025-08-01,C1274,4799.27,Health,NetBanking,M252,B2,,Completed,Chennai,D2642,Festive Offer,171.32,57.99,False,False,False
T122003,2025-08-01,C1826,30.77,Groceries,NetBanking,M285,B24,Promo applied,Completed,Mumbai,D2596,Festive Offer,24.84,92.82,False,False,False
T122006,2025-08-01,C3894,4252.74,Clothing,NetBanking,M351,B44,Promo applied,Completed,Chennai,D1140,New Launch,326.6,14.49,False,False,False
T122008,2025-08-01,C4382,2596.31,Health,UPI,M141,B19,Promo applied,Completed,Bangalore,D3414,Festive Offer,413.44,129.78,False,False,False
T122011,2025-08-01,C2100,2502.87,Food,Card,M718,B20,Discount applied,Completed,Bangalore,D3473,Festive Offer,90.68,254.69,False,False,False
T122019,2025-08-01,C4084,3070.51,Food,UPI,M862,B33,Promo applied,Completed,Kolkata,D6641,Summer Sale,346.4,133.4,False,False,False
T122037,2025-08-01,C4693,461.05,Groceries,UPI,M863,B38,Promo applied,Completed,Chennai,D3744,No Campaign,73.58,222.15,False,False,False
T122049,2025-08-01,C3470,1091.22,Electronics,NetBanking,M137,B20,Promo applied,Completed,Chennai,D7559,Summer Sale,283.57,263.44,False,False,False
T122051,2025-08-01,C1849,1444.94,Food,NetBanking,M366,B12,Discount applied,Completed,Delhi,D3908,New Launch,127.23,263.2,False,False,False
T122054,2025-08-01,C3611,3902.46,Health,UPI,M357,B44,Discount applied,Completed,Bangalore,D4351,Festive Offer,52.02,281.65,False,False,False
T122057,2025-08-01,C3709,300.2,Food,Cash,M839,B44,,Completed,Bangalore,D7801,Summer Sale,403.07,270.02,False,False,False
T122059,2025-08-01,C3260,1434.55,Electronics,Cash,M879,B8,,Completed,Mumbai,D1888,Summer Sale,244.3,87.35,False,False,False
T122061,2025-08-01,C4303,257.71,Groceries,NetBanking,M199,B33,,Completed,Mumbai,D4846,Summer Sale,162.45,58.5,False,False,False
T122063,2025-08-01,C3858,3004.64,Health,NetBanking,M370,B37,Promo applied,Completed,Bangalore,D4625,New Launch,37.82,148.7,False,False,False
T122067,2025-08-01,C2343,1454.12,Entertainment,UPI,M779,B28,Discount applied,Completed,Bangalore,D1978,Summer Sale,380.63,16.17,False,False,False
T122068,2025-08-01,C2790,950.25,Entertainment,Cash,M321,B1,,Completed,Mumbai,D6117,New Launch,158.48,73.46,False,False,False
T122072,2025-08-01,C2960,227.82,Electronics,NetBanking,M142,B18,Discount applied,Completed,Mumbai,D2112,Summer Sale,347.39,62.82,False,False,False
T122079,2025-08-01,C1867,1595.19,Health,UPI,M789,B1,,Completed,Chennai,D8303,New Launch,332.17,26.68,False,False,False
T122082,2025-08-01,C4569,1168.74,Electronics,UPI,M262,B31,,Completed,Mumbai,D2928,No Campaign,341.17,289.64,False,False,False
T122083,2025-08-01,C2266,4768.46,Food,Cash,M267,B9,,Completed,Mumbai,D3815,Summer Sale,301.82,65.62,False,False,False
T122085,2025-08-01,C2165,848.57,Groceries,UPI,M619,B42,,Completed,Delhi,D4630,No Campaign,200.68,278.55,False,False,False
T122091,2025-08-01,C1987,4061.73,Clothing,Card,M779,B25,,Completed,Kolkata,D9043,New Launch,126.08,210.97,False,False,False
T122094,2025-08-01,C4220,4851.94,Entertainment,NetBanking,M555,B31,Promo applied,Completed,Chennai,D8245,Summer Sale,64.82,120.54,False,False,False
T122096,2025-08-01,C2439,4538.49,Health,NetBanking,M422,B47,Promo applied,Completed,Mumbai,D8811,Summer Sale,155.21,97.45,False,False,False
T122100,2025-08-01,C3063,4746.64,Clothing,UPI,M179,B6,Promo applied,Completed,Chennai,D7663,No Campaign,62.58,241.97,False,False,False
T122101,2025-08-01,C2831,1069.71,Entertainment,UPI,M297,B38,,Completed,Kolkata,D3993,New Launch,214.46,132.6,False,False,False
T122115,2025-08-01,C2639,4982.98,Groceries,NetBanking,M164,B27,,Completed,Kolkata,D3222,Festive Offer,93.86,62.72,False,False,False
T122117,2025-08-01,C2392,3361.81,Electronics,UPI,M412,B3,,Completed,Delhi,D8197,Festive Offer,466.89,29.99,False,False,False
T122122,2025-08-01,C1868,1229.0,Health,NetBanking,M266,B33,,Completed,Kolkata,D7230,Summer Sale,61.7,266.22,False,False,False
T122131,2025-08-01,C4600,1792.85,Health,NetBanking,M337,B47,,Completed,Kolkata,D3438,Summer Sale,420.49,66.89,False,False,False
T122132,2025-08-01,C4149,702.65,Food,NetBanking,M322,B15,Promo applied,Completed,Bangalore,D6062,Festive Offer,335.13,261.98,False,False,False
T122134,2025-08-01,C1301,2770.3,Food,Card,M897,B24,,Completed,Chennai,D2264,No Campaign,52.36,111.73,False,False,False
T122136,2025-08-01,C3850,3004.28,Electronics,Cash,M716,B3,Discount applied,Completed,Chennai,D4262,Summer Sale,323.34,216.65,False,False,False
T122143,2025-08-01,C2888,2607.42,Groceries,UPI,M921,B14,Discount applied,Completed,Mumbai,D6514,Festive Offer,450.58,129.49,False,False,False
T122144,2025-08-01,C2168,2794.59,Groceries,UPI,M987,B34,,Completed,Delhi,D7941,No Campaign,228.18,206.95,False,False,False
T122145,2025-08-01,C3715,1840.37,Food,Cash,M469,B8,,Completed,Kolkata,D3975,New Launch,403.71,147.2,False,False,False
T122147,2025-08-01,C2881,4666.18,Clothing,NetBanking,M464,B13,,Completed,Bangalore,D2133,Festive Offer,407.41,205.4,False,False,False
T122148,2025-08-01,C4719,1124.18,Electronics,Cash,M392,B8,Discount applied,Completed,Kolkata,D5871,No Campaign,74.89,156.41,False,False,False
T122153,2025-08-01,C2178,2167.68,Electronics,NetBanking,M109,B42,,Completed,Bangalore,D4443,Festive Offer,483.65,120.84,False,False,False
T122154,2025-08-01,C4855,2629.28,Electronics,Cash,M751,B33,,Completed,Mumbai,D2496,New Launch,341.69,118.33,False,False,False
T122155,2025-08-01,C2529,2964.78,Entertainment,UPI,M739,B23,,Completed,Kolkata,D5254,No Campaign,199.07,93.04,False,False,False
T122156,2025-08-01,C1777,4107.04,Food,NetBanking,M231,B22,Discount applied,Completed,Mumbai,D7358,Festive Offer,201.39,203.02,False,False,False
T122157,2025-08-01,C1359,1977.82,Electronics,NetBanking,M318,B10,Discount applied,Completed,Delhi,D6858,New Launch,318.39,213.87,False,False,False
T122158,2025-08-01,C1331,3385.75,Groceries,Cash,M594,B34,Discount applied,Completed,Delhi,D6399,Summer Sale,203.5,82.18,False,False,False
T122161,2025-08-01,C3059,1278.68,Groceries,UPI,M389,B47,Promo applied,Completed,Delhi,D9330,Festive Offer,331.09,10.44,False,False,False
T122162,2025-08-01,C2098,1757.36,Clothing,Card,M732,B10,,Completed,Kolkata,D2587,Festive Offer,401.95,229.02,False,False,False
T122168,2025-08-01,C3827,2200.55,Clothing,UPI,M422,B21,,Completed,Kolkata,D8583,No Campaign,80.3,88.65,False,False,False
T122169,2025-08-01,C2053,4213.83,Health,Cash,M444,B9,,Completed,Delhi,D7203,New Launch,84.23,257.15,False,False,False
T122171,2025-08-01,C2332,4541.11,Groceries,NetBanking,M425,B29,Discount applied,Completed,Delhi,D9024,Festive Offer,117.78,143.34,False,False,False
T122175,2025-08-01,C3752,2309.87,Clothing,Card,M700,B27,,Completed,Delhi,D2730,Festive Offer,290.85,74.72,False,False,False
T122177,2025-08-01,C2840,4182.17,Electronics,NetBanking,M698,B1,,Completed,Delhi,D6323,Summer Sale,153.23,86.86,False,False,False
T122182,2025-08-01,C3138,437.96,Food,Cash,M321,B26,,Completed,Mumbai,D2455,No Campaign,366.89,214.42,False,False,False
T122187,2025-08-01,C2498,4304.91,Health,NetBanking,M961,B28,Discount applied,Completed,Chennai,D4657,No Campaign,131.26,191.26,False,False,False
T122190,2025-08-01,C1622,3151.15,Health,NetBanking,M991,B42,,Completed,Bangalore,D2804,New Launch,317.95,25.89,False,False,False
T122191,2025-08-01,C2479,945.39,Groceries,NetBanking,M121,B1,Discount applied,Completed,Delhi,D6167,No Campaign,497.7,24.95,False,False,False
T122192,2025-08-01,C4037,4927.26,Food,Cash,M263,B9,Discount applied,Completed,Bangalore,D5143,Festive Offer,387.53,40.63,False,False,False
T122195,2025-08-01,C1233,775.37,Groceries,UPI,M447,B25,Promo applied,Completed,Kolkata,D2001,Festive Offer,298.47,74.22,False,False,False
T122200,2025-08-01,C3837,2086.22,Entertainment,Cash,M336,B29,,Completed,Bangalore,D5754,No Campaign,187.65,161.49,False,False,False
T122207,2025-08-01,C2967,1960.03,Entertainment,Cash,M547,B18,,Completed,Bangalore,D3343,New Launch,400.23,278.17,False,False,False
T122211,2025-08-01,C2049,4780.02,Groceries,NetBanking,M590,B45,,Completed,Kolkata,D3018,Festive Offer,5.9,52.94,False,False,False
T122215,2025-08-01,C1805,4332.15,Electronics,UPI,M569,B19,,Completed,Chennai,D9972,No Campaign,369.35,130.41,False,False,False
T122217,2025-08-01,C3345,951.71,Entertainment,Cash,M842,B40,Promo applied,Completed,Mumbai,D1057,Festive Offer,498.54,121.83,False,False,False
T122219,2025-08-01,C3201,2579.86,Groceries,Card,M937,B43,Discount applied,Completed,Chennai,D4289,No Campaign,165.36,54.09,False,False,False
T122225,2025-08-01,C1045,4812.16,Entertainment,Card,M610,B18,Discount applied,Completed,Mumbai,D8379,Summer Sale,396.26,159.72,False,False,False
T122226,2025-08-01,C4746,3645.21,Clothing,Cash,M677,B12,,Completed,Kolkata,D8331,Summer Sale,343.05,3.64,False,False,False
T122227,2025-08-01,C4356,293.75,Clothing,NetBanking,M994,B39,Discount applied,Completed,Chennai,D6100,No Campaign,263.92,294.81,False,False,False
T122234,2025-08-01,C4002,4297.03,Groceries,UPI,M790,B41,Promo applied,Completed,Chennai,D7679,New Launch,216.03,249.77,False,False,False
T122236,2025-08-01,C3441,146.55,Entertainment,Cash,M894,B39,,Completed,Kolkata,D2298,No Campaign,259.75,171.36,False,False,False
T122237,2025-08-01,C2809,4592.07,Health,Card,M733,B43,,Completed,Kolkata,D1686,No Campaign,294.61,26.63,False,False,False
T122246,2025-08-01,C2496,2041.27,Entertainment,NetBanking,M908,B43,,Completed,Delhi,D6952,New Launch,271.92,151.13,False,False,False
T122252,2025-08-01,C2601,3248.99,Groceries,UPI,M924,B46,Promo applied,Completed,Bangalore,D5271,New Launch,430.26,219.21,False,False,False
T122257,2025-08-01,C1094,3323.4,Food,Card,M805,B3,Discount applied,Completed,Kolkata,D1039,Summer Sale,47.32,251.8,False,False,False
T122260,2025-08-01,C4069,495.59,Clothing,NetBanking,M156,B25,Discount applied,Completed,Bangalore,D6271,No Campaign,268.95,60.51,False,False,False
T122281,2025-08-01,C3019,2546.62,Entertainment,Cash,M670,B35,,Completed,Chennai,D3513,No Campaign,281.87,226.82,False,False,False
T122282,2025-08-01,C4214,3986.98,Health,UPI,M100,B8,,Completed,Kolkata,D5997,Festive Offer,277.99,70.17,False,False,False
T122287,2025-08-01,C1253,4668.96,Electronics,Card,M322,B4,Promo applied,Completed,Chennai,D8892,Summer Sale,348.95,144.16,False,False,False
T122289,2025-08-01,C4974,1771.18,Electronics,Cash,M981,B39,Discount applied,Completed,Delhi,D9981,Summer Sale,316.4,277.34,False,False,False
T122294,2025-08-01,C3969,3610.23,Clothing,UPI,M496,B26,Discount applied,Completed,Delhi,D9407,Summer Sale,238.13,165.81,False,False,False
T122298,2025-08-01,C3125,1621.8,Groceries,UPI,M164,B26,Discount applied,Completed,Delhi,D2883,Summer Sale,236.84,188.19,False,False,False
T122299,2025-08-01,C4496,1698.9,Electronics,NetBanking,M969,B21,,Completed,Bangalore,D6673,No Campaign,328.47,4.22,False,False,False
T122304,2025-08-01,C2946,2127.88,Electronics,Cash,M150,B48,Promo applied,Completed,Mumbai,D2122,Summer Sale,439.78,128.55,False,False,False
T122305,2025-08-01,C3310,284.08,Clothing,UPI,M982,B34,,Completed,Chennai,D4176,Summer Sale,196.32,184.54,False,False,False
T122311,2025-08-01,C4412,1171.59,Health,Card,M566,B37,,Completed,Bangalore,D3888,No Campaign,85.11,127.25,False,False,False
T122313,2025-08-01,C2358,1576.01,Food,Cash,M502,B8,,Completed,Chennai,D1924,New Launch,331.61,61.51,False,False,False
T122318,2025-08-01,C4642,318.98,Food,UPI,M542,B41,,Completed,Kolkata,D6051,Festive Offer,359.34,85.0,False,False,False
T122320,2025-08-01,C1261,318.33,Food,Card,M486,B24,Discount applied,Completed,Mumbai,D7405,Festive Offer,90.16,271.31,False,False,False
T122324,2025-08-01,C1679,1775.91,Entertainment,Cash,M413,B40,Promo applied,Completed,Chennai,D7745,Festive Offer,406.36,123.02,False,False,False
T122326,2025-08-01,C4772,569.53,Health,Card,M735,B48,,Completed,Kolkata,D9838,New Launch,234.62,260.32,False,False,False
T122329,2025-08-01,C3371,1100.81,Electronics,NetBanking,M398,B37,Discount applied,Completed,Delhi,D8860,Summer Sale,394.72,74.14,False,False,False
T122330,2025-08-01,C3972,2440.09,Health,Card,M849,B31,,Completed,Chennai,D4816,No Campaign,220.2,174.44,False,False,False
T122332,2025-08-01,C2725,3005.4,Health,UPI,M338,B15,,Completed,Chennai,D8048,No Campaign,163.88,90.77,False,False,False
T122341,2025-08-01,C1216,4876.97,Clothing,UPI,M787,B2,Discount applied,Completed,Delhi,D5673,Summer Sale,355.57,231.48,False,False,False
T122343,2025-08-01,C2269,3057.64,Electronics,NetBanking,M668,B48,,Completed,Bangalore,D3066,No Campaign,416.91,233.23,False,False,False
T122344,2025-08-01,C1447,1327.01,Groceries,UPI,M936,B26,Discount applied,Completed,Delhi,D7452,Festive Offer,66.21,161.36,False,False,False
T122349,2025-08-01,C4475,3071.8,Groceries,UPI,M379,B31,Discount applied,Completed,Chennai,D3350,No Campaign,380.56,252.18,False,False,False
T122352,2025-08-01,C4647,233.09,Health,NetBanking,M751,B35,Promo applied,Completed,Chennai,D6478,Summer Sale,44.0,267.07,False,False,False
T122354,2025-08-01,C4413,4329.05,Food,NetBanking,M641,B9,,Completed,Chennai,D3398,Festive Offer,394.52,188.99,False,False,False
T122359,2025-08-01,C2602,373.81,Entertainment,Card,M249,B3,,Completed,Kolkata,D3684,Summer Sale,459.89,149.6,False,False,False
T122365,2025-08-01,C4436,1041.81,Health,NetBanking,M310,B38,,Completed,Mumbai,D9676,Festive Offer,211.17,192.24,False,False,False
T122366,2025-08-01,C4270,2333.56,Clothing,Card,M714,B34,Promo applied,Completed,Mumbai,D7441,Festive Offer,152.58,99.29,False,False,False
T122372,2025-08-01,C3481,785.46,Health,Cash,M609,B15,,Completed,Mumbai,D9979,No Campaign,451.61,66.06,False,False,False
T122375,2025-08-01,C3079,3726.74,Groceries,UPI,M678,B9,,Completed,Chennai,D5346,No Campaign,192.55,33.84,False,False,False
T122379,2025-08-01,C4684,2967.72,Electronics,UPI,M173,B34,,Completed,Chennai,D5981,Festive Offer,204.24,273.86,False,False,False
T122383,2025-08-01,C4651,1420.73,Entertainment,UPI,M106,B47,Discount applied,Completed,Bangalore,D3817,Summer Sale,398.26,38.43,False,False,False
T122389,2025-08-01,C3124,1691.91,Clothing,UPI,M147,B14,Promo applied,Completed,Chennai,D1256,Festive Offer,140.78,129.05,False,False,False
T122391,2025-08-01,C1883,2068.69,Entertainment,NetBanking,M768,B28,,Completed,Mumbai,D8936,Festive Offer,3.01,51.28,False,False,False
T122392,2025-08-01,C4238,1408.91,Health,UPI,M511,B41,,Completed,Delhi,D8721,Summer Sale,371.23,173.08,False,False,False
T122393,2025-08-01,C3331,3083.13,Entertainment,UPI,M255,B2,Discount applied,Completed,Bangalore,D3838,New Launch,370.43,48.47,False,False,False
T122395,2025-08-01,C2112,1280.38,Food,UPI,M135,B3,Discount applied,Completed,Kolkata,D3106,New Launch,343.85,152.72,False,False,False
T122400,2025-08-01,C3142,3274.7,Electronics,Card,M732,B26,,Completed,Bangalore,D1076,No Campaign,287.73,87.8,False,False,False
T122410,2025-08-01,C4274,3687.95,Food,Card,M534,B5,,Completed,Delhi,D8340,Festive Offer,418.45,173.12,False,False,False
T122411,2025-08-01,C3163,4775.95,Electronics,NetBanking,M987,B41,Discount applied,Completed,Kolkata,D6645,Festive Offer,168.03,190.43,False,False,False
T122414,2025-08-01,C2276,3597.37,Electronics,Card,M734,B14,,Completed,Chennai,D2667,Summer Sale,13.98,96.4,False,False,False
T122421,2025-08-01,C3807,1714.43,Electronics,Card,M690,B22,Discount applied,Completed,Bangalore,D7430,Festive Offer,290.92,26.06,False,False,False
T122422,2025-08-01,C3924,2462.03,Clothing,Cash,M485,B1,,Completed,Delhi,D5529,Summer Sale,213.33,165.75,False,False,False
T122433,2025-08-01,C3062,3587.37,Entertainment,UPI,M490,B38,Promo applied,Completed,Kolkata,D8821,Festive Offer,183.46,123.5,False,False,False
